session_id,user_id,session_start,session_end,traffic_source,campaign_name,device_type,browser,operating_system,landing_page
S4009,U15828,2026-05-21 01:55:15,2026-05-21 02:32:15,Instagram,Position,Mobile,Edge,Android,/products
S4010,U15190,2026-05-21 19:35:49,2026-05-21 19:45:49,Instagram,Question,Tablet,Safari,Windows,/products
S4011,U2050,2026-05-19 12:13:22,2026-05-19 12:16:22,Email,Land,Mobile,Edge,MacOS,/offers
S4012,U21724,2026-05-20 11:00:31,2026-05-20 11:22:31,Facebook,Organization,Mobile,Firefox,iOS,/home
S4013,U7500,2026-05-20 04:23:37,2026-05-20 04:24:37,Organic,Hundred,Mobile,Chrome,Windows,/offers
S4014,U22968,2026-05-22 19:03:25,2026-05-22 19:39:25,Email,Campaign,Tablet,Firefox,iOS,/products
S4015,U8344,2026-05-22 07:39:52,2026-05-22 08:17:52,Google Ads,Floor,Desktop,Safari,Android,/offers
S4016,U20849,2026-05-19 17:53:38,2026-05-19 18:32:38,Google Ads,Cold,Desktop,Chrome,Android,/home
S4017,U22997,2026-05-23 05:13:38,2026-05-23 05:24:38,Email,Draw,Desktop,Chrome,MacOS,/offers
S4018,U14046,2026-05-18 12:11:43,2026-05-18 12:50:43,Instagram,Assume,Desktop,Chrome,Android,/offers
S4019,U13101,2026-05-23 03:17:09,2026-05-23 03:50:09,Direct,Could,Desktop,Chrome,Windows,/offers
S4020,U4065,2026-05-18 16:27:54,2026-05-18 16:51:54,Direct,Much,Desktop,Chrome,iOS,/offers
S4021,U18806,2026-05-19 19:20:53,2026-05-19 19:36:53,Organic,Particularly,Tablet,Safari,iOS,/home
S4022,U12307,2026-05-18 12:31:35,2026-05-18 12:46:35,Direct,Century,Desktop,Safari,Windows,/products
S4023,U20289,2026-05-19 13:44:46,2026-05-19 14:18:46,Facebook,Particularly,Tablet,Safari,MacOS,/home
S4024,U14777,2026-05-20 19:46:10,2026-05-20 20:25:10,Google Ads,Very,Desktop,Firefox,iOS,/products
S4025,U879,2026-05-20 10:53:35,2026-05-20 10:55:35,Email,Congress,Desktop,Safari,iOS,/offers
S4026,U15220,2026-05-23 21:10:21,2026-05-23 21:34:21,Google Ads,Final,Mobile,Chrome,Android,/offers
S4027,U8518,2026-05-22 13:41:47,2026-05-22 14:02:47,Direct,Series,Mobile,Edge,iOS,/offers
S4028,U6312,2026-05-20 06:00:02,2026-05-20 06:04:02,Direct,Pressure,Tablet,Safari,iOS,/products
S4029,U14411,2026-05-21 02:45:34,2026-05-21 03:11:34,Instagram,Marriage,Desktop,Chrome,Android,/home
S4030,U17466,2026-05-23 18:53:16,2026-05-23 18:58:16,Google Ads,Support,Desktop,Firefox,Android,/offers
S4031,U758,2026-05-19 11:20:04,2026-05-19 11:48:04,Email,Present,Desktop,Chrome,Windows,/home
S4032,U7455,2026-05-23 15:36:04,2026-05-23 16:06:04,Organic,Director,Tablet,Chrome,Windows,/home
S4033,U15048,2026-05-22 11:19:37,2026-05-22 11:36:37,Google Ads,Write,Desktop,Edge,Windows,/home
S4034,U12596,2026-05-23 00:08:21,2026-05-23 00:47:21,Facebook,Now,Mobile,Chrome,Android,/offers
S4035,U5661,2026-05-21 01:21:28,2026-05-21 01:50:28,Facebook,Theory,Tablet,Chrome,MacOS,/products
S4036,U1917,2026-05-19 17:36:44,2026-05-19 17:41:44,Instagram,Shake,Mobile,Chrome,Windows,/products
S4037,U5583,2026-05-23 16:53:08,2026-05-23 16:54:08,Email,Be,Mobile,Firefox,iOS,/offers
S4038,U3272,2026-05-23 13:36:32,2026-05-23 14:09:32,Organic,Effect,Desktop,Firefox,Android,/offers
S4039,U17871,2026-05-20 13:24:53,2026-05-20 13:38:53,Organic,Purpose,Tablet,Edge,Android,/products
S4040,U16630,2026-05-20 17:14:27,2026-05-20 17:25:27,Email,Until,Mobile,Firefox,iOS,/products
S4041,U6942,2026-05-23 06:35:42,2026-05-23 07:12:42,Facebook,Toward,Tablet,Firefox,iOS,/offers
S4042,U14922,2026-05-20 16:10:21,2026-05-20 16:35:21,Instagram,Financial,Mobile,Safari,Windows,/products
S4043,U644,2026-05-18 16:24:25,2026-05-18 16:27:25,Organic,Congress,Desktop,Chrome,MacOS,/home
S4044,U821,2026-05-20 03:11:07,2026-05-20 03:35:07,Google Ads,Provide,Mobile,Edge,MacOS,/products
S4045,U24031,2026-05-19 07:24:16,2026-05-19 07:41:16,Google Ads,Claim,Desktop,Firefox,iOS,/products
S4046,U7709,2026-05-19 06:37:47,2026-05-19 07:14:47,Organic,Left,Mobile,Firefox,MacOS,/home
S4047,U12824,2026-05-22 02:25:12,2026-05-22 02:58:12,Organic,Stay,Desktop,Firefox,Android,/products
S4048,U1460,2026-05-20 21:38:22,2026-05-20 22:04:22,Instagram,Heavy,Tablet,Chrome,iOS,/products
S4049,U1631,2026-05-21 04:12:32,2026-05-21 04:49:32,Google Ads,Tend,Desktop,Firefox,MacOS,/offers
S4050,U14317,2026-05-22 15:47:05,2026-05-22 16:22:05,Google Ads,Wide,Desktop,Chrome,iOS,/products
S4051,U5240,2026-05-18 16:19:11,2026-05-18 16:29:11,Email,Dream,Mobile,Edge,Android,/home
S4052,U15083,2026-05-23 06:30:01,2026-05-23 06:35:01,Instagram,Company,Mobile,Chrome,iOS,/home
S4053,U19002,2026-05-19 02:06:51,2026-05-19 02:45:51,Email,Add,Mobile,Chrome,Android,/offers
S4054,U12157,2026-05-21 09:55:53,2026-05-21 10:06:53,Google Ads,Sing,Desktop,Edge,Android,/offers
S4055,U18451,2026-05-19 11:42:49,2026-05-19 12:03:49,Facebook,North,Desktop,Firefox,MacOS,/home
S4056,U4414,2026-05-23 12:49:30,2026-05-23 13:27:30,Direct,North,Mobile,Edge,Windows,/offers
S4057,U1463,2026-05-19 02:52:58,2026-05-19 02:59:58,Organic,Trial,Mobile,Edge,MacOS,/home
S4058,U10389,2026-05-22 16:24:35,2026-05-22 16:47:35,Direct,Check,Mobile,Firefox,Windows,/offers
S4059,U2843,2026-05-20 14:04:03,2026-05-20 14:17:03,Email,Partner,Tablet,Chrome,MacOS,/offers
S4060,U9552,2026-05-20 08:01:20,2026-05-20 08:14:20,Facebook,Into,Desktop,Edge,Windows,/products
S4061,U11134,2026-05-23 11:02:32,2026-05-23 11:22:32,Google Ads,Federal,Tablet,Safari,iOS,/home
S4062,U20028,2026-05-21 08:14:37,2026-05-21 08:16:37,Direct,Former,Mobile,Edge,iOS,/offers
S4063,U17455,2026-05-23 21:12:38,2026-05-23 21:19:38,Facebook,Affect,Mobile,Edge,MacOS,/offers
S4064,U12889,2026-05-23 07:05:37,2026-05-23 07:19:37,Instagram,Challenge,Tablet,Chrome,Android,/offers
S4065,U8792,2026-05-22 06:17:18,2026-05-22 06:21:18,Email,Concern,Desktop,Edge,Android,/offers
S4066,U21034,2026-05-19 10:48:02,2026-05-19 11:17:02,Email,Course,Mobile,Chrome,Windows,/home
S4067,U368,2026-05-18 17:21:37,2026-05-18 17:23:37,Email,Value,Tablet,Safari,iOS,/products
S4068,U19495,2026-05-23 06:01:51,2026-05-23 06:25:51,Email,Perhaps,Desktop,Firefox,iOS,/products
S4069,U2943,2026-05-19 17:48:46,2026-05-19 18:25:46,Instagram,Throw,Desktop,Edge,Android,/offers
S4070,U21282,2026-05-24 02:34:29,2026-05-24 02:47:29,Facebook,Suddenly,Mobile,Firefox,iOS,/offers
S4071,U11202,2026-05-22 04:48:26,2026-05-22 05:24:26,Direct,Teach,Tablet,Chrome,Windows,/products
S4072,U20464,2026-05-22 14:25:45,2026-05-22 15:03:45,Instagram,Consider,Mobile,Firefox,iOS,/offers
S4073,U24024,2026-05-19 02:17:25,2026-05-19 02:49:25,Instagram,Carry,Desktop,Chrome,Android,/products
S4074,U6900,2026-05-19 00:35:47,2026-05-19 01:14:47,Google Ads,Blue,Desktop,Safari,iOS,/products
S4075,U13933,2026-05-22 01:31:11,2026-05-22 01:44:11,Direct,Rest,Desktop,Chrome,MacOS,/offers
S4076,U19183,2026-05-21 05:45:55,2026-05-21 06:00:55,Facebook,Attack,Desktop,Firefox,iOS,/home
S4077,U15024,2026-05-19 02:48:59,2026-05-19 03:25:59,Direct,Relate,Desktop,Chrome,iOS,/products
S4078,U18390,2026-05-19 02:55:51,2026-05-19 03:32:51,Instagram,Interesting,Mobile,Edge,MacOS,/home
S4079,U20591,2026-05-20 01:09:40,2026-05-20 01:46:40,Direct,Less,Desktop,Firefox,Android,/products
S4080,U9310,2026-05-20 20:22:03,2026-05-20 20:59:03,Email,Religious,Tablet,Firefox,Android,/offers
S4081,U10004,2026-05-24 07:24:02,2026-05-24 07:45:02,Google Ads,Dark,Tablet,Edge,iOS,/products
S4082,U14950,2026-05-22 23:27:32,2026-05-22 23:50:32,Instagram,Have,Desktop,Firefox,Windows,/products
S4083,U14901,2026-05-19 01:52:01,2026-05-19 02:24:01,Organic,Occur,Desktop,Edge,iOS,/home
S4084,U4370,2026-05-19 22:44:10,2026-05-19 23:06:10,Organic,Avoid,Tablet,Safari,iOS,/products
S4085,U19220,2026-05-19 11:27:30,2026-05-19 11:56:30,Email,Future,Desktop,Firefox,Android,/offers
S4086,U9773,2026-05-19 00:56:34,2026-05-19 01:22:34,Email,North,Desktop,Firefox,Android,/offers
S4087,U9218,2026-05-20 12:07:05,2026-05-20 12:25:05,Organic,Could,Mobile,Edge,Windows,/offers
S4088,U6234,2026-05-18 20:22:07,2026-05-18 20:35:07,Email,Town,Desktop,Firefox,Android,/products
S4089,U10599,2026-05-22 04:17:28,2026-05-22 04:35:28,Google Ads,Mouth,Mobile,Chrome,Windows,/offers
S4090,U21775,2026-05-24 10:01:16,2026-05-24 10:32:16,Direct,Represent,Tablet,Edge,iOS,/products
S4091,U14568,2026-05-21 08:41:20,2026-05-21 09:03:20,Facebook,Land,Tablet,Safari,Windows,/offers
S4092,U11878,2026-05-22 23:40:46,2026-05-22 23:44:46,Google Ads,Instead,Tablet,Safari,Windows,/offers
S4093,U14883,2026-05-21 17:10:28,2026-05-21 17:13:28,Instagram,Yourself,Desktop,Edge,MacOS,/products
S4094,U8398,2026-05-21 21:50:42,2026-05-21 22:30:42,Organic,Table,Mobile,Chrome,Android,/offers
S4095,U24808,2026-05-22 04:16:56,2026-05-22 04:45:56,Facebook,Name,Tablet,Safari,Windows,/offers
S4096,U13289,2026-05-19 04:53:39,2026-05-19 05:23:39,Facebook,Then,Mobile,Chrome,Android,/products
S4097,U1360,2026-05-21 21:10:13,2026-05-21 21:24:13,Email,Daughter,Desktop,Chrome,iOS,/home
S4098,U20157,2026-05-18 16:39:31,2026-05-18 17:15:31,Email,Late,Desktop,Chrome,MacOS,/products
S4099,U18111,2026-05-20 07:29:00,2026-05-20 08:07:00,Google Ads,Whom,Mobile,Firefox,Android,/home
S4100,U3370,2026-05-18 15:08:15,2026-05-18 15:16:15,Direct,Prevent,Tablet,Safari,Windows,/products
S4101,U7829,2026-05-21 22:46:54,2026-05-21 23:26:54,Email,Believe,Tablet,Firefox,MacOS,/products
S4102,U20109,2026-05-22 03:29:34,2026-05-22 03:47:34,Direct,Discussion,Desktop,Safari,MacOS,/offers
S4103,U2862,2026-05-23 06:20:40,2026-05-23 06:24:40,Instagram,Tough,Mobile,Edge,Android,/products
S4104,U19980,2026-05-22 15:37:30,2026-05-22 15:41:30,Direct,Likely,Mobile,Edge,Android,/home
S4105,U15717,2026-05-22 04:20:12,2026-05-22 04:27:12,Instagram,Save,Mobile,Edge,iOS,/offers
S4106,U517,2026-05-18 14:41:11,2026-05-18 14:44:11,Facebook,Same,Mobile,Safari,Windows,/offers
S4107,U19958,2026-05-22 21:02:43,2026-05-22 21:11:43,Facebook,Picture,Tablet,Firefox,Windows,/products
S4108,U303,2026-05-20 10:29:07,2026-05-20 10:33:07,Direct,Capital,Mobile,Edge,MacOS,/home
S4109,U3462,2026-05-22 07:44:46,2026-05-22 07:59:46,Facebook,Peace,Mobile,Safari,Windows,/offers
S4110,U20166,2026-05-22 09:28:01,2026-05-22 09:34:01,Google Ads,Ahead,Tablet,Firefox,Android,/offers
S4111,U7323,2026-05-22 00:47:27,2026-05-22 01:23:27,Facebook,Especially,Mobile,Edge,MacOS,/home
S4112,U7925,2026-05-19 08:15:46,2026-05-19 08:44:46,Organic,True,Tablet,Chrome,MacOS,/offers
S4113,U16244,2026-05-24 02:40:45,2026-05-24 02:42:45,Instagram,Lot,Desktop,Firefox,Android,/offers
S4114,U7107,2026-05-22 19:33:46,2026-05-22 19:58:46,Google Ads,General,Mobile,Safari,Windows,/products
S4115,U5201,2026-05-23 02:15:28,2026-05-23 02:20:28,Organic,Lot,Tablet,Firefox,Windows,/offers
S4116,U3520,2026-05-24 10:11:12,2026-05-24 10:46:12,Google Ads,Federal,Tablet,Firefox,Android,/home
S4117,U1576,2026-05-22 23:38:31,2026-05-23 00:18:31,Email,Degree,Tablet,Safari,Windows,/home
S4118,U5929,2026-05-23 03:21:44,2026-05-23 03:59:44,Email,Wide,Mobile,Firefox,Android,/offers
S4119,U8407,2026-05-21 07:08:13,2026-05-21 07:26:13,Direct,Available,Tablet,Safari,MacOS,/home
S4120,U5875,2026-05-21 17:44:37,2026-05-21 18:15:37,Facebook,Interest,Desktop,Chrome,iOS,/home
S4121,U23097,2026-05-18 12:49:57,2026-05-18 13:01:57,Facebook,Maybe,Mobile,Safari,Windows,/offers
S4122,U24678,2026-05-21 09:07:27,2026-05-21 09:25:27,Organic,Character,Tablet,Firefox,Windows,/home
S4123,U5281,2026-05-21 17:14:21,2026-05-21 17:39:21,Organic,Hotel,Desktop,Safari,MacOS,/products
S4124,U20650,2026-05-22 08:53:31,2026-05-22 09:20:31,Instagram,Nothing,Desktop,Chrome,MacOS,/products
S4125,U17566,2026-05-23 22:47:03,2026-05-23 22:56:03,Organic,Parent,Desktop,Edge,Windows,/offers
S4126,U22907,2026-05-20 07:24:06,2026-05-20 07:42:06,Email,Same,Mobile,Firefox,iOS,/home
S4127,U10457,2026-05-22 10:18:34,2026-05-22 10:30:34,Instagram,Identify,Mobile,Safari,Windows,/products
S4128,U4422,2026-05-22 12:24:36,2026-05-22 12:59:36,Direct,West,Tablet,Firefox,iOS,/products
S4129,U9685,2026-05-19 22:43:29,2026-05-19 23:00:29,Direct,Gas,Tablet,Firefox,Android,/home
S4130,U4892,2026-05-18 20:52:54,2026-05-18 21:04:54,Facebook,Those,Desktop,Safari,iOS,/home
S4131,U12250,2026-05-22 21:12:15,2026-05-22 21:29:15,Google Ads,This,Desktop,Chrome,MacOS,/offers
S4132,U15723,2026-05-20 10:53:13,2026-05-20 11:25:13,Google Ads,Election,Mobile,Chrome,MacOS,/home
S4133,U8272,2026-05-19 22:02:02,2026-05-19 22:41:02,Instagram,Start,Tablet,Edge,iOS,/products
S4134,U10227,2026-05-21 01:59:51,2026-05-21 02:35:51,Direct,Sure,Mobile,Chrome,iOS,/products
S4135,U9884,2026-05-23 22:24:41,2026-05-23 22:52:41,Organic,Star,Desktop,Edge,MacOS,/products
S4136,U12552,2026-05-22 14:21:55,2026-05-22 14:45:55,Facebook,Any,Mobile,Chrome,iOS,/home
S4137,U17132,2026-05-19 21:04:00,2026-05-19 21:10:00,Organic,Not,Tablet,Safari,iOS,/home
S4138,U17961,2026-05-21 04:33:41,2026-05-21 04:38:41,Instagram,Effort,Tablet,Edge,iOS,/offers
S4139,U19655,2026-05-19 06:39:10,2026-05-19 07:06:10,Email,Finally,Mobile,Firefox,iOS,/products
S4140,U6825,2026-05-20 15:49:13,2026-05-20 16:13:13,Facebook,Size,Mobile,Edge,Windows,/products
S4141,U238,2026-05-23 01:16:12,2026-05-23 01:36:12,Google Ads,Either,Tablet,Safari,MacOS,/offers
S4142,U20764,2026-05-20 22:52:47,2026-05-20 23:03:47,Google Ads,Increase,Mobile,Edge,iOS,/home
S4143,U13985,2026-05-20 21:20:57,2026-05-20 21:27:57,Google Ads,Impact,Tablet,Chrome,iOS,/products
S4144,U6682,2026-05-20 16:21:46,2026-05-20 16:45:46,Instagram,Energy,Mobile,Firefox,iOS,/offers
S4145,U1986,2026-05-19 15:53:51,2026-05-19 16:17:51,Google Ads,Two,Desktop,Edge,iOS,/offers
S4146,U20049,2026-05-23 00:01:59,2026-05-23 00:05:59,Google Ads,Study,Tablet,Chrome,iOS,/offers
S4147,U14458,2026-05-20 06:55:31,2026-05-20 07:04:31,Organic,School,Tablet,Firefox,iOS,/offers
S4148,U5928,2026-05-19 01:20:30,2026-05-19 01:21:30,Direct,Night,Tablet,Edge,Android,/offers
S4149,U5328,2026-05-22 07:11:19,2026-05-22 07:32:19,Facebook,As,Desktop,Firefox,Android,/offers
S4150,U4257,2026-05-20 23:54:42,2026-05-21 00:13:42,Organic,Billion,Mobile,Edge,iOS,/home
S4151,U17728,2026-05-19 18:51:49,2026-05-19 18:55:49,Instagram,Station,Desktop,Safari,Windows,/offers
S4152,U14982,2026-05-23 17:33:04,2026-05-23 17:43:04,Facebook,Home,Mobile,Edge,iOS,/products
S4153,U14122,2026-05-19 14:44:07,2026-05-19 15:08:07,Instagram,Energy,Tablet,Firefox,Windows,/offers
S4154,U18050,2026-05-19 22:08:59,2026-05-19 22:34:59,Organic,Lawyer,Tablet,Firefox,Android,/offers
S4155,U18291,2026-05-20 03:29:29,2026-05-20 03:39:29,Email,Floor,Mobile,Firefox,Android,/products
S4156,U16549,2026-05-22 10:32:21,2026-05-22 10:48:21,Google Ads,Executive,Tablet,Firefox,Windows,/products
S4157,U37,2026-05-24 11:17:16,2026-05-24 11:55:16,Direct,Fall,Tablet,Safari,Windows,/home
S4158,U7541,2026-05-21 17:42:41,2026-05-21 17:55:41,Direct,Art,Tablet,Edge,Windows,/home
S4159,U10003,2026-05-21 18:59:06,2026-05-21 19:20:06,Instagram,Rise,Tablet,Edge,iOS,/offers
S4160,U2617,2026-05-18 13:58:52,2026-05-18 14:02:52,Organic,Option,Desktop,Safari,iOS,/offers
S4161,U5446,2026-05-22 03:15:31,2026-05-22 03:43:31,Facebook,Smile,Mobile,Firefox,Android,/products
S4162,U9871,2026-05-22 12:34:40,2026-05-22 12:45:40,Direct,House,Tablet,Safari,Windows,/offers
S4163,U8415,2026-05-19 21:15:18,2026-05-19 21:33:18,Instagram,Picture,Desktop,Chrome,MacOS,/products
S4164,U4163,2026-05-19 14:13:44,2026-05-19 14:53:44,Organic,Piece,Mobile,Chrome,Windows,/products
S4165,U19269,2026-05-18 20:20:25,2026-05-18 20:37:25,Email,Toward,Desktop,Chrome,MacOS,/offers
S4166,U7397,2026-05-23 10:33:42,2026-05-23 11:12:42,Organic,Evidence,Mobile,Chrome,Android,/home
S4167,U12207,2026-05-21 09:15:57,2026-05-21 09:33:57,Direct,Goal,Mobile,Firefox,Windows,/home
S4168,U9592,2026-05-20 19:21:55,2026-05-20 19:46:55,Direct,Large,Desktop,Firefox,Windows,/products
S4169,U926,2026-05-18 18:51:48,2026-05-18 18:55:48,Facebook,Though,Tablet,Edge,iOS,/products
S4170,U1664,2026-05-23 08:41:49,2026-05-23 09:12:49,Direct,Speech,Mobile,Safari,iOS,/offers
S4171,U19058,2026-05-21 13:04:41,2026-05-21 13:20:41,Organic,Owner,Mobile,Edge,Windows,/home
S4172,U8969,2026-05-19 20:35:56,2026-05-19 20:38:56,Google Ads,Experience,Mobile,Edge,Windows,/products
S4173,U2367,2026-05-23 00:22:43,2026-05-23 00:47:43,Instagram,Board,Mobile,Chrome,MacOS,/offers
S4174,U7022,2026-05-23 11:51:57,2026-05-23 11:54:57,Email,Always,Mobile,Chrome,Android,/products
S4175,U597,2026-05-23 01:11:11,2026-05-23 01:44:11,Facebook,Respond,Desktop,Chrome,MacOS,/offers
S4176,U11275,2026-05-21 01:31:56,2026-05-21 01:40:56,Direct,Choice,Mobile,Chrome,Windows,/offers
S4177,U455,2026-05-21 10:15:58,2026-05-21 10:31:58,Organic,Why,Tablet,Edge,MacOS,/products
S4178,U23311,2026-05-22 04:04:10,2026-05-22 04:32:10,Instagram,Lawyer,Desktop,Firefox,Windows,/home
S4179,U3955,2026-05-21 09:26:44,2026-05-21 10:06:44,Organic,National,Tablet,Safari,MacOS,/home
S4180,U13527,2026-05-18 16:39:53,2026-05-18 16:49:53,Facebook,Specific,Mobile,Edge,Windows,/products
S4181,U18214,2026-05-23 19:42:32,2026-05-23 20:11:32,Google Ads,Never,Mobile,Chrome,Windows,/products
S4182,U18876,2026-05-19 11:52:32,2026-05-19 12:08:32,Organic,Morning,Desktop,Safari,Android,/offers
S4183,U7409,2026-05-21 07:28:18,2026-05-21 07:58:18,Instagram,Use,Tablet,Edge,Windows,/offers
S4184,U2729,2026-05-23 09:46:35,2026-05-23 09:58:35,Google Ads,Decade,Desktop,Chrome,Android,/products
S4185,U9193,2026-05-22 22:44:18,2026-05-22 22:59:18,Google Ads,Job,Desktop,Chrome,iOS,/home
S4186,U13300,2026-05-21 05:34:42,2026-05-21 05:37:42,Google Ads,Part,Desktop,Edge,iOS,/offers
S4187,U8477,2026-05-24 03:48:15,2026-05-24 03:57:15,Email,It,Desktop,Firefox,iOS,/home
S4188,U6239,2026-05-21 13:26:07,2026-05-21 13:46:07,Instagram,Production,Tablet,Edge,Android,/home
S4189,U19649,2026-05-19 02:32:55,2026-05-19 03:08:55,Google Ads,Cover,Desktop,Safari,MacOS,/products
S4190,U7263,2026-05-23 16:20:42,2026-05-23 16:30:42,Google Ads,Machine,Desktop,Firefox,Windows,/offers
S4191,U16281,2026-05-24 10:43:55,2026-05-24 10:46:55,Direct,Moment,Tablet,Safari,Windows,/home
S4192,U20807,2026-05-22 06:29:24,2026-05-22 06:54:24,Direct,Bring,Tablet,Edge,MacOS,/home
S4193,U20875,2026-05-22 21:35:24,2026-05-22 21:40:24,Organic,Part,Mobile,Safari,MacOS,/products
S4194,U93,2026-05-19 08:35:29,2026-05-19 09:11:29,Facebook,Game,Tablet,Firefox,MacOS,/products
S4195,U14745,2026-05-22 05:06:24,2026-05-22 05:42:24,Instagram,Indicate,Tablet,Firefox,MacOS,/products
S4196,U1715,2026-05-24 05:32:32,2026-05-24 05:41:32,Google Ads,Senior,Desktop,Edge,iOS,/offers
S4197,U21247,2026-05-19 02:08:21,2026-05-19 02:17:21,Facebook,Table,Mobile,Firefox,Android,/products
S4198,U4216,2026-05-18 13:22:57,2026-05-18 13:53:57,Facebook,Threat,Desktop,Edge,MacOS,/home
S4199,U23800,2026-05-19 14:34:28,2026-05-19 14:36:28,Email,Like,Mobile,Edge,iOS,/offers
S4200,U18429,2026-05-18 14:32:28,2026-05-18 15:08:28,Organic,Local,Mobile,Firefox,MacOS,/home
S4201,U20597,2026-05-20 17:13:42,2026-05-20 17:36:42,Facebook,South,Mobile,Safari,MacOS,/home
S4202,U13170,2026-05-19 00:17:57,2026-05-19 00:50:57,Facebook,Sometimes,Desktop,Chrome,iOS,/products
S4203,U14370,2026-05-21 05:18:30,2026-05-21 05:31:30,Google Ads,Wish,Tablet,Edge,iOS,/home
S4204,U5733,2026-05-20 00:02:24,2026-05-20 00:20:24,Instagram,Perhaps,Desktop,Firefox,Android,/products
S4205,U13708,2026-05-20 19:09:45,2026-05-20 19:26:45,Direct,Official,Desktop,Safari,iOS,/products
S4206,U19277,2026-05-21 05:43:07,2026-05-21 06:15:07,Instagram,Be,Desktop,Firefox,iOS,/home
S4207,U24694,2026-05-19 09:33:34,2026-05-19 10:01:34,Direct,Star,Tablet,Chrome,MacOS,/products
S4208,U10740,2026-05-20 19:39:24,2026-05-20 20:13:24,Email,Little,Desktop,Firefox,Windows,/home
S4209,U20932,2026-05-22 11:40:42,2026-05-22 11:47:42,Organic,Same,Desktop,Edge,Android,/offers
S4210,U21774,2026-05-23 03:58:39,2026-05-23 04:00:39,Organic,Eight,Tablet,Safari,Windows,/offers
S4211,U17667,2026-05-20 04:19:11,2026-05-20 04:50:11,Email,As,Tablet,Chrome,iOS,/offers
S4212,U17002,2026-05-18 21:54:09,2026-05-18 22:24:09,Organic,North,Desktop,Firefox,iOS,/home
S4213,U7525,2026-05-22 00:45:45,2026-05-22 01:11:45,Organic,Talk,Tablet,Safari,Android,/products
S4214,U8143,2026-05-20 07:09:56,2026-05-20 07:36:56,Instagram,Direction,Tablet,Edge,iOS,/home
S4215,U22330,2026-05-21 20:35:48,2026-05-21 20:53:48,Direct,There,Mobile,Chrome,iOS,/home
S4216,U21999,2026-05-19 16:01:49,2026-05-19 16:26:49,Facebook,Heavy,Tablet,Safari,Android,/offers
S4217,U8047,2026-05-23 15:15:45,2026-05-23 15:19:45,Direct,Owner,Desktop,Chrome,iOS,/offers
S4218,U16489,2026-05-20 07:42:54,2026-05-20 08:16:54,Facebook,By,Mobile,Firefox,iOS,/products
S4219,U18717,2026-05-21 11:01:26,2026-05-21 11:05:26,Instagram,Range,Desktop,Firefox,MacOS,/offers
S4220,U16594,2026-05-23 08:05:27,2026-05-23 08:35:27,Direct,Themselves,Mobile,Chrome,MacOS,/offers
S4221,U18691,2026-05-22 15:07:40,2026-05-22 15:27:40,Direct,Push,Desktop,Safari,iOS,/home
S4222,U2252,2026-05-22 05:17:48,2026-05-22 05:18:48,Email,Herself,Tablet,Safari,MacOS,/products
S4223,U12981,2026-05-23 03:52:37,2026-05-23 04:27:37,Facebook,Cultural,Desktop,Chrome,Android,/home
S4224,U16527,2026-05-23 17:50:40,2026-05-23 18:12:40,Facebook,Agree,Desktop,Chrome,MacOS,/products
S4225,U6398,2026-05-24 06:16:51,2026-05-24 06:24:51,Instagram,Decide,Tablet,Edge,MacOS,/offers
S4226,U2596,2026-05-19 21:57:40,2026-05-19 22:28:40,Facebook,Begin,Desktop,Edge,MacOS,/offers
S4227,U6889,2026-05-20 18:57:09,2026-05-20 19:11:09,Facebook,Commercial,Tablet,Safari,MacOS,/products
S4228,U23334,2026-05-23 10:50:58,2026-05-23 11:06:58,Email,Yes,Desktop,Chrome,Windows,/home
S4229,U14834,2026-05-18 16:59:27,2026-05-18 17:05:27,Instagram,Example,Tablet,Edge,MacOS,/home
S4230,U32,2026-05-22 20:25:03,2026-05-22 20:50:03,Facebook,Realize,Tablet,Edge,MacOS,/home
S4231,U24008,2026-05-20 16:56:08,2026-05-20 17:01:08,Email,Natural,Mobile,Firefox,iOS,/offers
S4232,U3515,2026-05-21 16:49:56,2026-05-21 17:09:56,Instagram,Skill,Tablet,Chrome,MacOS,/offers
S4233,U4300,2026-05-22 05:41:29,2026-05-22 05:47:29,Email,Difficult,Mobile,Firefox,MacOS,/home
S4234,U9061,2026-05-21 00:25:32,2026-05-21 00:50:32,Organic,Act,Tablet,Safari,MacOS,/home
S4235,U14577,2026-05-24 06:46:02,2026-05-24 07:16:02,Organic,Leave,Mobile,Chrome,MacOS,/home
S4236,U1341,2026-05-22 07:48:22,2026-05-22 08:20:22,Email,Future,Tablet,Chrome,MacOS,/offers
S4237,U18649,2026-05-19 21:23:02,2026-05-19 21:53:02,Organic,Sometimes,Tablet,Edge,iOS,/products
S4238,U1517,2026-05-23 19:36:43,2026-05-23 19:37:43,Organic,Large,Desktop,Firefox,Android,/home
