user_id,sign_up_date,gender,age_group,Country,city,acquisition_channel,customer_segment
U21389,2025-10-19,Prefer not to disclose,25-34,India,Pune,Google Ads,Occasional
U21390,2025-07-09,Male,25-34,India,Bangalore,Email,Regular
U21391,2025-09-09,Male,35-44,India,Pune,Facebook,Occasional
U21392,2026-03-13,Male,45+,India,Noida,Organic,Premium
U21393,2025-09-26,Male,35-44,India,Delhi,Instagram,Regular
U21394,2024-11-13,Male,45+,India,Kolkata,Google Ads,Regular
U21395,2026-02-02,Female,18-24,India,Lucknow,Google Ads,Premium
U21396,2024-12-02,Female,25-34,India,Bangalore,Google Ads,Occasional
U21397,2025-01-16,Male,45+,India,Noida,Facebook,Occasional
U21398,2025-10-17,Male,45+,India,Noida,Instagram,Premium
U21399,2025-08-13,Female,25-34,India,Jaipur,Email,Occasional
U21400,2026-01-10,Prefer not to disclose,35-44,India,Jaipur,Instagram,Premium
U21401,2024-09-01,Prefer not to disclose,25-34,India,Mumbai,Instagram,Regular
U21402,2025-08-30,Female,45+,India,Bangalore,Google Ads,Premium
U21403,2024-10-23,Prefer not to disclose,18-24,India,Bangalore,Organic,Regular
U21404,2025-07-18,Female,35-44,India,Lucknow,Organic,Premium
U21405,2024-12-28,Male,25-34,India,Jaipur,Google Ads,Premium
U21406,2024-09-28,Prefer not to disclose,18-24,India,Jaipur,Email,Regular
U21407,2025-05-10,Prefer not to disclose,35-44,India,Bangalore,Instagram,Occasional
U21408,2024-06-13,Female,35-44,India,Hyderabad,Google Ads,Occasional
U21409,2026-05-12,Prefer not to disclose,25-34,India,Lucknow,Email,Premium
U21410,2024-10-24,Prefer not to disclose,25-34,India,Chennai,Instagram,Occasional
U21411,2024-06-09,Female,18-24,India,Kolkata,Google Ads,Regular
U21412,2026-02-19,Male,25-34,India,Lucknow,Facebook,Regular
U21413,2025-04-25,Female,25-34,India,Hyderabad,Organic,Premium
U21414,2024-08-27,Male,35-44,India,Noida,Email,Regular
U21415,2025-09-25,Prefer not to disclose,25-34,India,Noida,Email,Regular
U21416,2026-04-04,Prefer not to disclose,25-34,India,Hyderabad,Organic,Premium
U21417,2025-04-08,Prefer not to disclose,35-44,India,Mumbai,Facebook,Regular
U21418,2026-03-10,Female,18-24,India,Bangalore,Facebook,Regular
U21419,2024-08-29,Prefer not to disclose,25-34,India,Kolkata,Facebook,Regular
U21420,2025-05-06,Female,18-24,India,Hyderabad,Google Ads,Premium
U21421,2024-06-16,Male,35-44,India,Jaipur,Instagram,Premium
U21422,2024-10-04,Prefer not to disclose,18-24,India,Pune,Direct,Regular
U21423,2025-05-16,Male,18-24,India,Pune,Email,Occasional
U21424,2025-01-29,Male,18-24,India,Mumbai,Google Ads,Premium
U21425,2024-11-19,Prefer not to disclose,25-34,India,Chennai,Google Ads,Occasional
U21426,2024-12-06,Male,35-44,India,Kolkata,Instagram,Occasional
U21427,2024-06-24,Male,45+,India,Kolkata,Instagram,Occasional
U21428,2024-10-05,Male,18-24,India,Chennai,Google Ads,Premium
U21429,2026-02-07,Male,45+,India,Bangalore,Direct,Occasional
U21430,2025-05-05,Prefer not to disclose,18-24,India,Mumbai,Instagram,Premium
U21431,2025-03-22,Male,35-44,India,Jaipur,Direct,Premium
U21432,2025-10-14,Prefer not to disclose,25-34,India,Noida,Facebook,Regular
U21433,2025-05-27,Male,18-24,India,Pune,Facebook,Occasional
U21434,2024-10-24,Female,25-34,India,Delhi,Google Ads,Occasional
U21435,2024-07-28,Male,45+,India,Bangalore,Organic,Regular
U21436,2026-01-10,Prefer not to disclose,18-24,India,Chennai,Google Ads,Regular
U21437,2024-12-20,Prefer not to disclose,45+,India,Bangalore,Facebook,Regular
U21438,2024-10-13,Male,45+,India,Pune,Email,Regular
U21439,2024-11-03,Prefer not to disclose,18-24,India,Hyderabad,Instagram,Regular
U21440,2026-03-04,Male,45+,India,Kolkata,Direct,Occasional
U21441,2025-03-22,Female,25-34,India,Jaipur,Facebook,Occasional
U21442,2024-12-09,Female,25-34,India,Hyderabad,Instagram,Regular
U21443,2024-05-26,Female,45+,India,Chennai,Facebook,Occasional
U21444,2024-10-18,Female,35-44,India,Pune,Direct,Premium
U21445,2025-09-06,Female,35-44,India,Kolkata,Email,Regular
U21446,2025-07-31,Male,18-24,India,Bangalore,Direct,Occasional
U21447,2024-06-21,Female,45+,India,Chennai,Instagram,Regular
U21448,2024-11-11,Female,45+,India,Jaipur,Google Ads,Premium
U21449,2025-03-27,Male,45+,India,Kolkata,Google Ads,Premium
U21450,2025-09-30,Female,18-24,India,Delhi,Organic,Premium
U21451,2026-05-06,Male,35-44,India,Kolkata,Instagram,Regular
U21452,2024-07-29,Female,35-44,India,Delhi,Facebook,Premium
U21453,2026-02-26,Prefer not to disclose,18-24,India,Mumbai,Instagram,Regular
U21454,2024-06-08,Male,35-44,India,Delhi,Organic,Premium
U21455,2025-06-06,Male,25-34,India,Hyderabad,Organic,Occasional
U21456,2026-04-13,Female,25-34,India,Lucknow,Organic,Premium
U21457,2025-01-31,Male,25-34,India,Pune,Facebook,Premium
U21458,2024-08-28,Female,45+,India,Bangalore,Direct,Premium
U21459,2025-04-02,Male,35-44,India,Chennai,Direct,Premium
U21460,2025-05-11,Female,35-44,India,Mumbai,Facebook,Occasional
U21461,2024-12-19,Male,18-24,India,Mumbai,Email,Premium
U21462,2026-04-09,Prefer not to disclose,25-34,India,Noida,Email,Occasional
U21463,2025-02-15,Prefer not to disclose,25-34,India,Mumbai,Email,Premium
U21464,2026-02-25,Male,18-24,India,Jaipur,Email,Regular
U21465,2025-05-06,Male,18-24,India,Hyderabad,Google Ads,Occasional
U21466,2025-02-16,Female,18-24,India,Kolkata,Email,Regular
U21467,2024-08-05,Male,18-24,India,Delhi,Organic,Premium
U21468,2024-11-07,Prefer not to disclose,45+,India,Pune,Google Ads,Premium
U21469,2026-04-05,Male,35-44,India,Hyderabad,Google Ads,Regular
U21470,2026-04-02,Female,18-24,India,Lucknow,Facebook,Occasional
U21471,2024-09-24,Prefer not to disclose,35-44,India,Jaipur,Facebook,Premium
U21472,2025-10-04,Female,35-44,India,Bangalore,Organic,Regular
U21473,2024-08-02,Male,45+,India,Hyderabad,Email,Occasional
U21474,2025-09-15,Prefer not to disclose,25-34,India,Bangalore,Google Ads,Regular
U21475,2025-10-30,Prefer not to disclose,18-24,India,Lucknow,Direct,Premium
U21476,2024-11-19,Female,25-34,India,Pune,Email,Regular
U21477,2025-09-20,Male,18-24,India,Lucknow,Organic,Premium
U21478,2026-05-24,Prefer not to disclose,45+,India,Pune,Instagram,Occasional
U21479,2026-02-01,Prefer not to disclose,35-44,India,Pune,Direct,Regular
U21480,2025-09-20,Female,45+,India,Lucknow,Organic,Regular
U21481,2024-08-31,Female,35-44,India,Kolkata,Google Ads,Regular
U21482,2025-05-12,Female,45+,India,Hyderabad,Organic,Premium
U21483,2026-05-09,Male,18-24,India,Chennai,Organic,Premium
U21484,2025-06-13,Male,25-34,India,Kolkata,Organic,Regular
U21485,2025-06-28,Male,35-44,India,Mumbai,Email,Regular
U21486,2024-09-05,Prefer not to disclose,45+,India,Hyderabad,Google Ads,Premium
U21487,2024-07-25,Prefer not to disclose,45+,India,Kolkata,Instagram,Regular
U21488,2024-12-16,Prefer not to disclose,35-44,India,Kolkata,Instagram,Occasional
U21489,2025-06-23,Male,18-24,India,Delhi,Direct,Premium
U21490,2025-09-05,Male,25-34,India,Delhi,Google Ads,Occasional
U21491,2025-12-25,Female,35-44,India,Kolkata,Google Ads,Regular
U21492,2025-03-06,Male,18-24,India,Bangalore,Google Ads,Premium
U21493,2025-03-17,Male,45+,India,Delhi,Google Ads,Premium
U21494,2025-05-23,Male,25-34,India,Chennai,Instagram,Regular
U21495,2024-07-07,Female,18-24,India,Lucknow,Instagram,Occasional
U21496,2024-07-14,Male,18-24,India,Mumbai,Email,Regular
U21497,2025-05-17,Female,25-34,India,Jaipur,Email,Occasional
U21498,2024-08-18,Prefer not to disclose,45+,India,Kolkata,Google Ads,Regular
U21499,2025-02-16,Prefer not to disclose,35-44,India,Mumbai,Facebook,Occasional
U21500,2025-10-08,Prefer not to disclose,35-44,India,Chennai,Facebook,Premium
U21501,2024-07-25,Female,45+,India,Mumbai,Direct,Regular
U21502,2025-04-23,Male,45+,India,Jaipur,Facebook,Premium
U21503,2025-07-29,Prefer not to disclose,45+,India,Noida,Direct,Regular
U21504,2025-09-23,Prefer not to disclose,25-34,India,Delhi,Direct,Premium
U21505,2026-02-15,Female,18-24,India,Lucknow,Instagram,Regular
U21506,2025-06-18,Female,35-44,India,Pune,Google Ads,Occasional
U21507,2026-03-15,Female,18-24,India,Lucknow,Instagram,Regular
U21508,2025-12-12,Female,18-24,India,Mumbai,Facebook,Premium
U21509,2025-06-13,Male,18-24,India,Mumbai,Direct,Regular
U21510,2025-12-10,Male,45+,India,Chennai,Google Ads,Occasional
U21511,2024-08-16,Female,45+,India,Pune,Facebook,Premium
U21512,2026-03-17,Female,45+,India,Noida,Direct,Occasional
U21513,2025-03-30,Prefer not to disclose,35-44,India,Pune,Email,Occasional
U21514,2026-02-01,Male,18-24,India,Delhi,Instagram,Occasional
U21515,2024-10-03,Prefer not to disclose,25-34,India,Chennai,Organic,Regular
U21516,2025-12-24,Prefer not to disclose,18-24,India,Jaipur,Google Ads,Regular
U21517,2025-03-31,Female,25-34,India,Lucknow,Organic,Regular
U21518,2024-11-15,Male,18-24,India,Mumbai,Instagram,Premium
U21519,2024-06-25,Prefer not to disclose,25-34,India,Lucknow,Facebook,Premium
U21520,2026-02-18,Prefer not to disclose,35-44,India,Lucknow,Facebook,Premium
U21521,2025-08-23,Male,18-24,India,Pune,Email,Premium
U21522,2025-02-15,Prefer not to disclose,25-34,India,Jaipur,Direct,Premium
U21523,2025-02-10,Female,45+,India,Bangalore,Google Ads,Regular
U21524,2024-07-17,Prefer not to disclose,45+,India,Kolkata,Organic,Premium
U21525,2026-04-08,Female,45+,India,Lucknow,Direct,Occasional
U21526,2025-03-02,Prefer not to disclose,25-34,India,Lucknow,Email,Premium
U21527,2024-10-30,Prefer not to disclose,35-44,India,Bangalore,Direct,Occasional
U21528,2025-08-20,Female,18-24,India,Mumbai,Email,Regular
U21529,2024-06-24,Prefer not to disclose,35-44,India,Pune,Email,Regular
U21530,2026-02-25,Prefer not to disclose,25-34,India,Bangalore,Email,Occasional
U21531,2026-04-03,Male,18-24,India,Lucknow,Organic,Premium
U21532,2026-02-03,Male,18-24,India,Jaipur,Instagram,Regular
U21533,2024-11-23,Male,18-24,India,Pune,Email,Regular
U21534,2025-04-29,Prefer not to disclose,18-24,India,Bangalore,Organic,Occasional
U21535,2025-11-28,Male,45+,India,Mumbai,Direct,Occasional
U21536,2025-06-24,Female,35-44,India,Delhi,Instagram,Regular
U21537,2024-08-12,Prefer not to disclose,25-34,India,Mumbai,Email,Premium
U21538,2025-04-28,Male,35-44,India,Kolkata,Instagram,Premium
U21539,2024-10-03,Female,18-24,India,Jaipur,Organic,Regular
U21540,2026-01-29,Prefer not to disclose,25-34,India,Mumbai,Email,Regular
U21541,2025-05-22,Female,35-44,India,Kolkata,Google Ads,Premium
U21542,2025-11-22,Female,35-44,India,Noida,Facebook,Premium
U21543,2024-10-06,Male,45+,India,Lucknow,Facebook,Premium
U21544,2025-10-02,Male,18-24,India,Lucknow,Direct,Occasional
U21545,2025-11-08,Female,25-34,India,Bangalore,Email,Premium
U21546,2024-06-18,Prefer not to disclose,25-34,India,Pune,Email,Occasional
U21547,2024-10-16,Female,18-24,India,Bangalore,Organic,Regular
U21548,2025-08-29,Female,25-34,India,Lucknow,Organic,Occasional
U21549,2025-10-30,Prefer not to disclose,25-34,India,Lucknow,Facebook,Regular
U21550,2025-01-30,Female,45+,India,Hyderabad,Email,Regular
U21551,2024-11-06,Male,18-24,India,Chennai,Organic,Premium
U21552,2025-12-07,Female,45+,India,Chennai,Organic,Regular
U21553,2025-12-22,Prefer not to disclose,18-24,India,Delhi,Instagram,Premium
U21554,2024-07-17,Male,35-44,India,Pune,Direct,Occasional
U21555,2025-12-12,Male,45+,India,Bangalore,Email,Premium
U21556,2024-10-31,Male,35-44,India,Hyderabad,Facebook,Occasional
U21557,2026-05-09,Female,45+,India,Mumbai,Organic,Occasional
U21558,2024-08-26,Prefer not to disclose,25-34,India,Lucknow,Instagram,Premium
U21559,2025-06-21,Prefer not to disclose,35-44,India,Bangalore,Direct,Premium
U21560,2025-02-11,Prefer not to disclose,18-24,India,Kolkata,Facebook,Regular
U21561,2025-07-03,Male,18-24,India,Mumbai,Organic,Regular
U21562,2026-01-02,Female,18-24,India,Pune,Organic,Premium
U21563,2024-11-01,Male,25-34,India,Mumbai,Direct,Occasional
U21564,2026-04-12,Female,45+,India,Hyderabad,Google Ads,Premium
U21565,2024-07-28,Male,45+,India,Lucknow,Facebook,Occasional
U21566,2026-03-27,Prefer not to disclose,18-24,India,Noida,Facebook,Premium
U21567,2024-06-12,Prefer not to disclose,25-34,India,Bangalore,Instagram,Regular
U21568,2025-09-26,Male,35-44,India,Hyderabad,Organic,Premium
U21569,2025-10-18,Male,45+,India,Delhi,Email,Regular
U21570,2025-01-25,Female,25-34,India,Bangalore,Email,Occasional
U21571,2025-11-01,Prefer not to disclose,35-44,India,Noida,Direct,Occasional
U21572,2026-03-11,Male,25-34,India,Bangalore,Instagram,Premium
U21573,2024-11-27,Prefer not to disclose,35-44,India,Mumbai,Organic,Premium
U21574,2024-08-26,Female,18-24,India,Noida,Facebook,Premium
U21575,2024-07-20,Prefer not to disclose,45+,India,Kolkata,Direct,Regular
U21576,2025-03-31,Female,25-34,India,Chennai,Organic,Premium
U21577,2024-09-18,Prefer not to disclose,45+,India,Chennai,Direct,Regular
U21578,2024-06-10,Female,25-34,India,Lucknow,Organic,Premium
U21579,2024-12-24,Prefer not to disclose,45+,India,Jaipur,Email,Premium
U21580,2025-03-12,Female,45+,India,Kolkata,Facebook,Regular
U21581,2025-09-23,Female,35-44,India,Hyderabad,Instagram,Premium
U21582,2024-09-06,Male,25-34,India,Bangalore,Organic,Regular
U21583,2026-03-05,Female,18-24,India,Hyderabad,Organic,Premium
U21584,2024-12-27,Prefer not to disclose,18-24,India,Bangalore,Google Ads,Regular
U21585,2025-07-04,Female,25-34,India,Noida,Instagram,Regular
U21586,2025-04-27,Prefer not to disclose,18-24,India,Lucknow,Email,Premium
U21587,2026-03-12,Male,25-34,India,Delhi,Instagram,Premium
U21588,2025-07-22,Female,25-34,India,Jaipur,Email,Regular
U21589,2025-08-09,Male,45+,India,Noida,Direct,Premium
U21590,2026-01-31,Female,18-24,India,Chennai,Direct,Occasional
U21591,2024-09-22,Male,45+,India,Delhi,Instagram,Regular
U21592,2024-07-01,Prefer not to disclose,18-24,India,Delhi,Organic,Occasional
U21593,2025-10-23,Female,18-24,India,Lucknow,Instagram,Premium
U21594,2024-09-24,Prefer not to disclose,18-24,India,Kolkata,Facebook,Premium
U21595,2025-12-23,Prefer not to disclose,18-24,India,Pune,Google Ads,Premium
U21596,2026-01-29,Prefer not to disclose,35-44,India,Bangalore,Email,Premium
U21597,2026-01-15,Male,35-44,India,Delhi,Organic,Premium
U21598,2025-10-19,Prefer not to disclose,45+,India,Kolkata,Facebook,Premium
U21599,2025-04-06,Prefer not to disclose,25-34,India,Kolkata,Direct,Occasional
U21600,2025-03-20,Male,18-24,India,Bangalore,Instagram,Regular
U21601,2024-07-28,Male,18-24,India,Lucknow,Email,Occasional
U21602,2025-05-06,Female,25-34,India,Lucknow,Facebook,Regular
U21603,2025-11-11,Male,18-24,India,Chennai,Direct,Occasional
U21604,2025-10-26,Female,25-34,India,Chennai,Direct,Premium
U21605,2024-07-10,Female,35-44,India,Mumbai,Facebook,Occasional
U21606,2026-04-15,Female,18-24,India,Lucknow,Facebook,Regular
U21607,2025-11-24,Male,45+,India,Noida,Instagram,Occasional
U21608,2025-08-12,Male,25-34,India,Delhi,Direct,Occasional
U21609,2025-07-15,Female,35-44,India,Pune,Email,Premium
U21610,2026-03-29,Female,35-44,India,Mumbai,Instagram,Premium
U21611,2024-10-19,Female,18-24,India,Hyderabad,Facebook,Premium
U21612,2025-12-09,Male,45+,India,Hyderabad,Direct,Regular
U21613,2025-11-18,Prefer not to disclose,18-24,India,Noida,Direct,Regular
U21614,2026-04-15,Prefer not to disclose,25-34,India,Jaipur,Facebook,Regular
U21615,2024-11-15,Female,25-34,India,Noida,Instagram,Premium
U21616,2025-09-08,Male,35-44,India,Kolkata,Instagram,Premium
U21617,2024-11-09,Prefer not to disclose,35-44,India,Jaipur,Organic,Regular
U21618,2026-05-20,Female,18-24,India,Mumbai,Email,Premium
U21619,2024-09-11,Female,25-34,India,Chennai,Direct,Premium
U21620,2025-05-29,Female,35-44,India,Pune,Direct,Occasional
U21621,2024-09-18,Female,25-34,India,Noida,Instagram,Occasional
U21622,2026-02-18,Prefer not to disclose,45+,India,Chennai,Facebook,Premium
U21623,2025-04-15,Female,45+,India,Delhi,Instagram,Occasional
U21624,2024-05-26,Female,45+,India,Jaipur,Facebook,Occasional
U21625,2026-02-28,Female,25-34,India,Lucknow,Organic,Occasional
U21626,2026-01-30,Male,18-24,India,Delhi,Instagram,Regular
U21627,2025-07-28,Male,25-34,India,Pune,Instagram,Occasional
U21628,2025-04-25,Male,18-24,India,Pune,Organic,Occasional
U21629,2025-03-22,Prefer not to disclose,25-34,India,Bangalore,Direct,Occasional
U21630,2024-11-25,Female,35-44,India,Noida,Email,Premium
U21631,2024-10-23,Prefer not to disclose,18-24,India,Pune,Instagram,Occasional
U21632,2025-10-12,Prefer not to disclose,45+,India,Pune,Organic,Regular
U21633,2025-03-16,Prefer not to disclose,35-44,India,Hyderabad,Email,Premium
U21634,2024-11-22,Male,35-44,India,Mumbai,Instagram,Premium
U21635,2025-08-07,Female,25-34,India,Pune,Direct,Regular
U21636,2025-05-08,Prefer not to disclose,45+,India,Hyderabad,Google Ads,Regular
U21637,2025-08-15,Prefer not to disclose,25-34,India,Jaipur,Google Ads,Occasional
U21638,2025-05-16,Prefer not to disclose,18-24,India,Chennai,Organic,Occasional
U21639,2024-07-26,Prefer not to disclose,45+,India,Mumbai,Google Ads,Premium
U21640,2024-12-29,Prefer not to disclose,35-44,India,Jaipur,Email,Premium
U21641,2025-05-03,Prefer not to disclose,35-44,India,Chennai,Facebook,Occasional
U21642,2025-03-31,Male,45+,India,Delhi,Google Ads,Regular
U21643,2026-04-01,Prefer not to disclose,45+,India,Delhi,Organic,Occasional
U21644,2024-08-17,Male,45+,India,Chennai,Instagram,Occasional
U21645,2025-08-10,Female,18-24,India,Delhi,Email,Premium
U21646,2024-08-13,Prefer not to disclose,45+,India,Lucknow,Google Ads,Regular
U21647,2026-01-31,Female,45+,India,Kolkata,Facebook,Occasional
U21648,2025-09-26,Prefer not to disclose,18-24,India,Mumbai,Google Ads,Premium
U21649,2025-11-10,Female,35-44,India,Chennai,Organic,Regular
U21650,2026-01-26,Female,35-44,India,Bangalore,Facebook,Premium
U21651,2024-09-26,Female,45+,India,Kolkata,Email,Occasional
U21652,2024-08-30,Male,35-44,India,Hyderabad,Google Ads,Premium
U21653,2025-05-08,Male,18-24,India,Bangalore,Google Ads,Occasional
U21654,2025-01-26,Male,25-34,India,Kolkata,Facebook,Regular
U21655,2026-03-03,Male,45+,India,Chennai,Organic,Occasional
U21656,2024-06-06,Female,25-34,India,Pune,Instagram,Regular
U21657,2025-10-26,Prefer not to disclose,35-44,India,Mumbai,Direct,Regular
U21658,2024-09-10,Male,18-24,India,Noida,Instagram,Premium
U21659,2025-05-27,Female,45+,India,Mumbai,Organic,Premium
U21660,2024-11-27,Male,18-24,India,Mumbai,Organic,Premium
U21661,2026-03-06,Female,25-34,India,Delhi,Google Ads,Regular
U21662,2026-01-11,Female,35-44,India,Chennai,Google Ads,Premium
U21663,2024-11-20,Female,45+,India,Jaipur,Email,Premium
U21664,2025-05-07,Male,35-44,India,Delhi,Organic,Regular
U21665,2025-02-24,Female,45+,India,Pune,Email,Premium
U21666,2025-08-28,Prefer not to disclose,25-34,India,Lucknow,Direct,Occasional
U21667,2026-01-30,Male,45+,India,Kolkata,Instagram,Occasional
U21668,2024-06-19,Female,18-24,India,Kolkata,Direct,Regular
U21669,2025-07-09,Male,45+,India,Lucknow,Facebook,Premium
U21670,2025-03-11,Prefer not to disclose,18-24,India,Kolkata,Google Ads,Occasional
U21671,2024-12-20,Male,35-44,India,Bangalore,Google Ads,Regular
U21672,2024-10-30,Female,35-44,India,Hyderabad,Facebook,Premium
U21673,2024-06-13,Prefer not to disclose,35-44,India,Delhi,Email,Regular
U21674,2024-07-30,Prefer not to disclose,45+,India,Noida,Instagram,Premium
U21675,2024-11-29,Prefer not to disclose,35-44,India,Hyderabad,Direct,Occasional
U21676,2025-04-04,Prefer not to disclose,45+,India,Bangalore,Facebook,Occasional
U21677,2024-11-25,Prefer not to disclose,45+,India,Delhi,Organic,Occasional
U21678,2024-09-17,Male,35-44,India,Hyderabad,Instagram,Premium
U21679,2026-02-14,Male,35-44,India,Bangalore,Organic,Regular
U21680,2025-04-26,Prefer not to disclose,18-24,India,Pune,Facebook,Premium
U21681,2024-10-12,Male,45+,India,Jaipur,Email,Premium
U21682,2025-02-16,Prefer not to disclose,18-24,India,Chennai,Instagram,Premium
U21683,2025-06-17,Female,35-44,India,Mumbai,Instagram,Occasional
U21684,2024-06-11,Prefer not to disclose,35-44,India,Bangalore,Facebook,Premium
U21685,2025-11-23,Prefer not to disclose,18-24,India,Lucknow,Organic,Regular
U21686,2024-07-28,Female,25-34,India,Noida,Instagram,Regular
