order_id,user_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,tax_amount,gross_revenue,net_revenue,payment_method,order_status
O35048,U3817,P154,2026-05-22 23:49:05,4,3922.74,359.86,109.4,2759.6,15690.96,15331.099999999999,Wallet,Completed
O35049,U8519,P163,2026-05-23 14:52:42,2,4762.0,373.58,96.98,1647.08,9524.0,9150.42,Wallet,Completed
O35050,U11663,P82,2026-05-24 07:32:54,4,2891.08,1571.35,81.57,1798.73,11564.32,9992.97,Wallet,Completed
O35051,U8785,P175,2026-05-21 23:04:11,4,7390.52,2219.41,185.29,4921.68,29562.08,27342.670000000002,Wallet,Completed
O35052,U4793,P145,2026-05-23 14:46:46,1,7130.0,396.75,128.14,1211.98,7130.0,6733.25,Credit Card,Completed
O35053,U59,P144,2026-05-20 18:34:29,2,2217.58,118.77,65.97,776.95,4435.16,4316.389999999999,Debit Card,Completed
O35054,U3160,P120,2026-05-20 01:46:38,1,10555.33,309.52,82.47,1844.25,10555.33,10245.81,Credit Card,Completed
O35055,U10330,P193,2026-05-23 00:33:29,1,8877.08,78.36,51.68,1583.77,8877.08,8798.72,UPI,Completed
O35056,U9646,P63,2026-05-23 15:02:19,1,2662.17,302.46,105.25,424.75,2662.17,2359.71,Credit Card,Completed
O35057,U14977,P32,2026-05-22 10:25:12,4,4420.68,33.7,179.4,3176.82,17682.72,17649.02,Wallet,Completed
O35058,U5849,P111,2026-05-23 20:39:10,2,3402.45,725.52,130.47,1094.29,6804.9,6079.379999999999,Wallet,Completed
O35059,U13300,P146,2026-05-21 07:32:25,3,7601.69,2597.42,70.1,3637.38,22805.07,20207.65,Credit Card,Completed
O35060,U12863,P6,2026-05-23 23:59:48,3,7366.31,1225.39,64.06,3757.24,22098.93,20873.54,Credit Card,Completed
O35061,U6246,P22,2026-05-18 20:35:08,1,3727.37,154.05,165.59,643.2,3727.37,3573.3199999999997,Debit Card,Completed
O35062,U11463,P90,2026-05-23 00:23:51,4,6709.73,1652.05,157.5,4533.64,26838.92,25186.87,Wallet,Completed
O35063,U4534,P108,2026-05-24 16:38:28,3,11160.59,3157.34,70.72,5458.4,33481.770000000004,30324.430000000004,Credit Card,Completed
O35064,U14135,P71,2026-05-22 18:48:50,3,5014.6,212.9,160.38,2669.56,15043.800000000001,14830.900000000001,Credit Card,Completed
O35065,U5851,P39,2026-05-23 15:51:13,1,9440.21,721.9,189.97,1569.3,9440.21,8718.31,Debit Card,Completed
O35066,U2882,P124,2026-05-22 13:50:23,2,3606.43,764.77,159.78,1160.66,7212.86,6448.09,Wallet,Completed
O35067,U11035,P76,2026-05-19 21:52:32,4,1624.83,599.5,50.62,1061.97,6499.32,5899.82,Credit Card,Completed
O35068,U13242,P56,2026-05-18 23:59:53,1,8404.45,540.51,52.73,1415.51,8404.45,7863.9400000000005,Credit Card,Completed
O35069,U14759,P16,2026-05-19 14:08:20,3,5839.63,388.56,88.97,3083.46,17518.89,17130.329999999998,Wallet,Completed
O35070,U8076,P113,2026-05-19 06:23:26,3,6540.66,601.3,157.27,3423.72,19621.98,19020.68,Debit Card,Completed
O35071,U4993,P70,2026-05-20 02:15:09,2,5061.26,924.98,135.31,1655.56,10122.52,9197.54,Wallet,Completed
O35072,U11976,P145,2026-05-21 00:24:02,3,7130.0,1410.79,129.41,3596.26,21390.0,19979.21,Debit Card,Completed
O35073,U11030,P133,2026-05-20 03:28:10,3,2585.59,1043.7,57.09,1208.35,7756.77,6713.070000000001,Wallet,Completed
O35074,U6597,P31,2026-05-19 18:33:57,2,9542.17,1701.39,178.46,3128.93,19084.34,17382.95,UPI,Completed
O35075,U11919,P94,2026-05-20 10:28:56,4,4225.87,556.46,78.34,2942.46,16903.48,16347.02,Debit Card,Completed
O35076,U3132,P102,2026-05-22 01:18:37,3,3708.16,524.76,120.15,1907.95,11124.48,10599.72,Debit Card,Completed
O35077,U7838,P74,2026-05-21 15:09:31,3,1650.95,598.44,187.84,783.79,4952.85,4354.41,Credit Card,Completed
O35078,U13761,P135,2026-05-19 11:27:41,1,4426.35,224.45,119.98,756.34,4426.35,4201.900000000001,UPI,Completed
O35079,U12675,P9,2026-05-21 07:03:24,2,4609.36,662.86,78.11,1540.05,9218.72,8555.859999999999,Debit Card,Completed
O35080,U7205,P26,2026-05-22 03:27:55,1,9011.02,436.42,197.96,1543.43,9011.02,8574.6,Wallet,Completed
O35081,U11022,P11,2026-05-19 03:09:55,3,3810.62,1209.92,54.35,1839.95,11431.86,10221.94,Debit Card,Completed
O35082,U11285,P162,2026-05-19 20:56:21,2,1758.3,462.75,119.65,549.69,3516.6,3053.85,Wallet,Completed
O35083,U6659,P198,2026-05-22 03:59:31,3,2455.49,70.28,169.73,1313.31,7366.469999999999,7296.19,Credit Card,Completed
O35084,U6200,P149,2026-05-19 10:32:28,4,7124.9,2856.0,110.88,4615.85,28499.6,25643.6,Credit Card,Completed
O35085,U878,P131,2026-05-20 14:36:47,4,2875.68,1640.05,61.73,1775.28,11502.72,9862.67,UPI,Completed
O35086,U4360,P53,2026-05-23 20:19:02,4,9161.56,2847.59,125.62,6083.76,36646.24,33798.649999999994,Debit Card,Completed
O35087,U11211,P109,2026-05-23 16:01:29,1,2309.76,12.65,81.65,413.48,2309.76,2297.11,Debit Card,Completed
O35088,U14390,P90,2026-05-20 20:47:48,3,6709.73,2687.0,110.68,3139.59,20129.19,17442.19,Wallet,Completed
O35089,U13920,P115,2026-05-19 00:26:19,1,10432.56,297.88,147.36,1824.24,10432.56,10134.68,Debit Card,Completed
O35090,U12457,P102,2026-05-19 08:28:41,3,3708.16,1479.79,65.13,1736.04,11124.48,9644.689999999999,Debit Card,Completed
O35091,U11848,P131,2026-05-24 01:28:33,2,2875.68,9.16,156.84,1033.6,5751.36,5742.2,UPI,Completed
O35092,U1660,P87,2026-05-23 05:56:10,2,2292.48,105.37,114.88,806.33,4584.96,4479.59,Wallet,Completed
O35093,U76,P24,2026-05-24 13:46:12,1,3865.81,309.67,184.8,640.11,3865.81,3556.14,Wallet,Completed
O35094,U9673,P174,2026-05-24 03:12:51,4,5653.36,1500.66,130.02,3800.3,22613.44,21112.78,Debit Card,Completed
O35095,U5677,P37,2026-05-22 14:15:25,4,5020.6,1508.22,140.44,3343.35,20082.4,18574.18,UPI,Completed
O35096,U7806,P46,2026-05-24 09:46:21,4,4481.42,2319.67,125.23,2809.08,17925.68,15606.01,Credit Card,Completed
O35097,U1392,P196,2026-05-21 13:19:48,3,2838.89,702.45,164.94,1406.56,8516.67,7814.22,Debit Card,Completed
O35098,U4468,P3,2026-05-21 06:10:41,1,4374.0,309.41,166.4,731.63,4374.0,4064.59,UPI,Completed
O35099,U7330,P47,2026-05-21 07:53:56,4,1976.08,215.31,68.82,1384.02,7904.32,7689.009999999999,Wallet,Completed
O35100,U59,P96,2026-05-21 09:04:07,2,10799.4,1854.86,185.0,3553.91,21598.8,19743.94,Debit Card,Completed
O35101,U13918,P125,2026-05-24 08:33:31,2,9424.08,950.22,114.22,3221.63,18848.16,17897.94,Credit Card,Completed
O35102,U59,P108,2026-05-21 23:56:15,2,11160.59,1805.79,173.42,3692.77,22321.18,20515.39,UPI,Completed
O35103,U3527,P85,2026-05-22 01:40:41,3,10988.92,3544.19,85.12,5296.06,32966.76,29422.570000000003,Credit Card,Completed
O35104,U4575,P34,2026-05-23 09:49:36,1,8195.05,599.94,55.83,1367.12,8195.05,7595.109999999999,UPI,Completed
O35105,U5297,P83,2026-05-19 15:19:30,4,5181.41,1711.64,187.5,3422.52,20725.64,19014.0,Wallet,Completed
O35106,U10470,P171,2026-05-22 05:08:06,4,2918.52,950.45,117.43,1930.25,11674.08,10723.63,UPI,Completed
O35107,U6551,P191,2026-05-20 06:27:14,4,6590.48,2167.21,190.32,4355.05,26361.92,24194.71,UPI,Completed
O35108,U2024,P3,2026-05-24 04:20:39,1,4374.0,465.37,178.23,703.55,4374.0,3908.63,Wallet,Completed
O35109,U10185,P38,2026-05-23 10:03:44,2,8116.07,291.44,160.94,2869.33,16232.14,15940.699999999999,UPI,Completed
O35110,U14006,P61,2026-05-20 10:42:45,2,4176.17,718.66,77.42,1374.06,8352.34,7633.68,UPI,Completed
O35111,U14641,P37,2026-05-20 20:40:53,4,5020.6,2340.18,198.4,3193.6,20082.4,17742.22,Debit Card,Completed
O35112,U12089,P191,2026-05-19 10:44:32,1,6590.48,89.68,143.31,1170.14,6590.48,6500.799999999999,Debit Card,Completed
O35113,U2823,P96,2026-05-19 17:32:32,1,10799.4,439.37,179.79,1864.81,10799.4,10360.029999999999,Credit Card,Completed
O35114,U5032,P154,2026-05-21 20:30:05,2,3922.74,793.73,191.82,1269.32,7845.48,7051.75,UPI,Completed
O35115,U8556,P99,2026-05-22 06:48:02,4,9428.55,4184.04,104.65,6035.43,37714.2,33530.159999999996,Wallet,Completed
O35116,U9876,P196,2026-05-22 14:55:48,2,2838.89,444.73,119.77,941.95,5677.78,5233.049999999999,Wallet,Completed
O35117,U14084,P4,2026-05-23 21:57:05,2,5425.87,923.3,130.8,1787.12,10851.74,9928.44,Wallet,Completed
O35118,U14466,P23,2026-05-19 14:49:12,4,5731.88,689.54,53.28,4002.84,22927.52,22237.98,Wallet,Completed
O35119,U12742,P15,2026-05-21 09:12:44,4,11601.18,3071.61,58.9,7799.96,46404.72,43333.11,Credit Card,Completed
O35120,U11830,P127,2026-05-22 14:25:28,4,6741.4,634.93,58.97,4739.52,26965.6,26330.67,Credit Card,Completed
O35121,U11226,P35,2026-05-19 15:19:02,3,3622.97,1538.85,152.4,1679.41,10868.91,9330.06,Debit Card,Completed
O35122,U5429,P96,2026-05-19 14:07:16,3,10799.4,4229.76,56.66,5070.32,32398.199999999997,28168.439999999995,UPI,Completed
O35123,U202,P48,2026-05-18 22:34:48,4,7867.12,2272.82,56.29,5255.22,31468.48,29195.66,UPI,Completed
O35124,U14074,P145,2026-05-23 18:53:36,4,7130.0,2234.08,140.25,4731.47,28520.0,26285.92,Debit Card,Completed
O35125,U1658,P81,2026-05-21 05:30:08,2,2396.31,53.34,149.77,853.07,4792.62,4739.28,Credit Card,Completed
O35126,U13594,P4,2026-05-22 18:38:13,1,5425.87,575.0,196.1,873.16,5425.87,4850.87,Credit Card,Completed
O35127,U4805,P6,2026-05-22 05:02:25,4,7366.31,1785.85,103.15,4982.29,29465.24,27679.390000000003,Credit Card,Completed
O35128,U13409,P11,2026-05-19 07:11:05,3,3810.62,347.73,99.08,1995.14,11431.86,11084.130000000001,Debit Card,Completed
O35129,U13199,P93,2026-05-20 15:25:27,1,2686.71,233.16,132.34,441.64,2686.71,2453.55,Debit Card,Completed
O35130,U6213,P8,2026-05-20 23:57:52,4,4151.04,1329.94,67.68,2749.36,16604.16,15274.22,Debit Card,Completed
O35131,U3575,P112,2026-05-23 22:26:05,4,4976.93,309.11,130.67,3527.75,19907.72,19598.61,Wallet,Completed
O35132,U2096,P14,2026-05-22 09:00:15,3,6788.61,2769.56,102.95,3167.33,20365.829999999998,17596.269999999997,Credit Card,Completed
O35133,U4774,P163,2026-05-19 07:38:10,4,4762.0,2468.68,138.84,2984.28,19048.0,16579.32,Credit Card,Completed
O35134,U3109,P39,2026-05-19 23:38:34,1,9440.21,586.47,104.74,1593.67,9440.21,8853.74,Debit Card,Completed
O35135,U3817,P53,2026-05-20 20:21:26,4,9161.56,5349.32,196.62,5633.45,36646.24,31296.92,Wallet,Completed
O35136,U1971,P174,2026-05-19 14:58:12,4,5653.36,1172.04,61.91,3859.45,22613.44,21441.399999999998,UPI,Completed
O35137,U14809,P169,2026-05-19 23:14:00,2,4330.92,338.23,52.32,1498.25,8661.84,8323.61,UPI,Completed
O35138,U12432,P171,2026-05-19 12:29:15,2,2918.52,861.18,60.75,895.65,5837.04,4975.86,Wallet,Completed
O35139,U2869,P146,2026-05-19 22:29:56,2,7601.69,1931.4,194.63,2388.96,15203.38,13271.98,Credit Card,Completed
O35140,U2213,P86,2026-05-24 17:00:47,1,6846.79,886.52,192.35,1072.85,6846.79,5960.27,Credit Card,Completed
O35141,U9557,P78,2026-05-20 03:31:23,2,6068.64,518.66,148.0,2091.35,12137.28,11618.62,UPI,Completed
O35142,U333,P89,2026-05-22 18:34:19,3,1918.81,348.74,184.08,973.38,5756.43,5407.6900000000005,Wallet,Completed
O35143,U12152,P38,2026-05-24 07:10:06,3,8116.07,2082.08,91.92,4007.9,24348.21,22266.129999999997,Wallet,Completed
O35144,U3611,P45,2026-05-21 14:20:04,3,11260.36,3867.1,67.7,5384.52,33781.08,29913.980000000003,Wallet,Completed
O35145,U12399,P11,2026-05-21 17:24:31,2,3810.62,1071.01,142.47,1179.04,7621.24,6550.23,Wallet,Completed
O35146,U5163,P110,2026-05-22 02:26:43,4,4946.34,2107.07,149.87,3182.09,19785.36,17678.29,Credit Card,Completed
O35147,U13199,P158,2026-05-19 23:11:54,1,3650.3,62.51,74.14,645.8,3650.3,3587.79,Wallet,Completed
O35148,U14728,P20,2026-05-21 21:32:24,1,4099.11,143.1,185.68,712.08,4099.11,3956.0099999999998,Credit Card,Completed
O35149,U8016,P66,2026-05-22 00:02:16,4,4580.79,1917.06,115.49,2953.1,18323.16,16406.1,UPI,Completed
O35150,U4434,P193,2026-05-23 06:51:23,2,8877.08,1401.45,65.94,2943.49,17754.16,16352.71,UPI,Completed
O35151,U6338,P111,2026-05-21 00:32:47,4,3402.45,1810.94,131.18,2123.79,13609.8,11798.859999999999,Debit Card,Completed
O35152,U6872,P51,2026-05-23 21:53:56,3,3357.05,293.28,65.7,1760.02,10071.150000000001,9777.87,UPI,Completed
O35153,U1590,P170,2026-05-23 04:20:35,1,4350.88,622.8,126.96,671.05,4350.88,3728.08,Wallet,Completed
O35154,U1239,P92,2026-05-21 13:00:42,4,7634.65,2646.64,187.33,5020.55,30538.6,27891.96,Credit Card,Completed
O35155,U10017,P126,2026-05-19 06:59:04,3,8587.72,2848.32,140.03,4124.67,25763.159999999996,22914.839999999997,UPI,Completed
O35156,U9249,P97,2026-05-23 22:18:55,4,1729.64,752.85,139.24,1109.83,6918.56,6165.71,UPI,Completed
O35157,U10569,P185,2026-05-24 18:17:16,4,2234.95,660.81,180.66,1490.22,8939.8,8278.99,UPI,Completed
O35158,U850,P172,2026-05-23 21:21:02,2,9087.74,2524.24,165.27,2817.22,18175.48,15651.24,UPI,Completed
O35159,U6861,P48,2026-05-21 01:16:51,4,7867.12,4714.96,146.88,4815.63,31468.48,26753.52,UPI,Completed
O35160,U8198,P184,2026-05-23 00:28:51,1,3087.26,292.4,142.66,503.07,3087.26,2794.86,Debit Card,Completed
O35161,U463,P63,2026-05-21 09:12:35,1,2662.17,11.88,71.64,477.05,2662.17,2650.29,Wallet,Completed
O35162,U2401,P29,2026-05-21 06:39:32,2,3950.26,753.33,101.34,1286.49,7900.52,7147.1900000000005,UPI,Completed
O35163,U10214,P169,2026-05-20 00:59:27,3,4330.92,841.95,90.27,2187.15,12992.76,12150.81,Credit Card,Completed
O35164,U11073,P29,2026-05-18 21:01:50,2,3950.26,375.8,65.14,1354.45,7900.52,7524.72,Credit Card,Completed
O35165,U11848,P179,2026-05-24 05:13:16,3,9508.79,2005.93,161.6,4773.68,28526.370000000003,26520.440000000002,Wallet,Completed
O35166,U2464,P147,2026-05-23 00:50:25,3,8776.3,2525.34,163.98,4284.64,26328.899999999998,23803.559999999998,Credit Card,Completed
O35167,U11313,P32,2026-05-22 03:34:37,2,4420.68,437.26,63.86,1512.74,8841.36,8404.1,UPI,Completed
O35168,U10190,P29,2026-05-20 14:54:24,4,3950.26,1453.42,101.67,2582.57,15801.04,14347.62,Debit Card,Completed
O35169,U1787,P1,2026-05-21 11:41:17,3,9385.95,183.71,150.84,5035.35,28157.850000000002,27974.140000000003,Wallet,Completed
O35170,U12969,P76,2026-05-19 00:12:49,2,1624.83,109.42,91.32,565.24,3249.66,3140.24,Credit Card,Completed
O35171,U12536,P107,2026-05-22 07:43:06,1,3143.12,70.43,77.38,553.08,3143.12,3072.69,Credit Card,Completed
O35172,U320,P147,2026-05-24 08:18:41,1,8776.3,843.71,171.71,1427.87,8776.3,7932.589999999999,UPI,Completed
O35173,U7455,P78,2026-05-20 03:48:14,1,6068.64,687.61,131.33,968.59,6068.64,5381.030000000001,UPI,Completed
O35174,U9742,P123,2026-05-24 01:33:04,3,7105.71,220.16,138.89,3797.45,21317.13,21096.97,Debit Card,Completed
O35175,U9708,P88,2026-05-20 13:45:49,2,4780.5,1030.8,119.14,1535.44,9561.0,8530.2,Debit Card,Completed
O35176,U2696,P157,2026-05-21 14:10:06,2,3666.44,1013.16,116.88,1137.55,7332.88,6319.72,Debit Card,Completed
O35177,U14366,P160,2026-05-21 02:35:50,2,4651.69,705.89,160.79,1547.55,9303.38,8597.49,Debit Card,Completed
O35178,U4368,P103,2026-05-19 14:45:21,1,4765.94,187.1,123.62,824.19,4765.94,4578.839999999999,UPI,Completed
O35179,U12882,P128,2026-05-21 03:25:52,1,3849.32,433.0,116.05,614.94,3849.32,3416.32,UPI,Completed
O35180,U2898,P129,2026-05-24 05:08:36,2,8504.14,813.21,187.09,2915.11,17008.28,16195.07,Wallet,Completed
O35181,U1001,P119,2026-05-19 12:05:52,1,3594.82,494.42,51.18,558.07,3594.82,3100.4,UPI,Completed
O35182,U353,P6,2026-05-22 19:21:00,2,7366.31,1518.98,54.95,2378.46,14732.62,13213.640000000001,Debit Card,Completed
O35183,U654,P116,2026-05-21 17:35:34,3,3433.76,1401.76,53.32,1601.91,10301.28,8899.52,Wallet,Completed
O35184,U14452,P66,2026-05-21 14:20:39,4,4580.79,1363.18,104.21,3052.8,18323.16,16959.98,UPI,Completed
O35185,U12068,P178,2026-05-22 12:16:42,3,6423.1,1823.93,152.07,3140.17,19269.300000000003,17445.370000000003,UPI,Completed
O35186,U2517,P74,2026-05-23 18:41:37,4,1650.95,928.99,199.78,1021.47,6603.8,5674.81,Credit Card,Completed
O35187,U1183,P191,2026-05-22 04:46:14,2,6590.48,415.21,186.1,2297.84,13180.96,12765.75,Wallet,Completed
O35188,U6036,P164,2026-05-19 01:45:11,4,2960.55,1448.07,131.21,1870.94,11842.2,10394.130000000001,Wallet,Completed
O35189,U9338,P178,2026-05-21 04:47:55,3,6423.1,2204.84,123.4,3071.6,19269.300000000003,17064.460000000003,Wallet,Completed
O35190,U9495,P155,2026-05-21 21:54:44,1,1625.36,17.85,109.41,289.35,1625.36,1607.51,Credit Card,Completed
O35191,U8866,P81,2026-05-19 12:08:39,1,2396.31,281.08,196.19,380.74,2396.31,2115.23,UPI,Completed
O35192,U7614,P31,2026-05-19 17:30:12,3,9542.17,522.38,73.75,5058.74,28626.510000000002,28104.13,Debit Card,Completed
O35193,U1819,P154,2026-05-21 08:20:27,1,3922.74,238.13,89.09,663.23,3922.74,3684.6099999999997,Wallet,Completed
O35194,U14025,P150,2026-05-23 12:55:30,4,1754.98,828.24,152.1,1114.5,7019.92,6191.68,Debit Card,Completed
O35195,U11463,P152,2026-05-21 17:39:51,1,4007.76,338.76,117.91,660.42,4007.76,3669.0,Wallet,Completed
O35196,U6343,P65,2026-05-21 10:55:59,1,4164.6,297.58,116.42,696.06,4164.6,3867.0200000000004,Credit Card,Completed
O35197,U2399,P199,2026-05-19 07:12:12,3,2291.67,613.2,157.62,1127.13,6875.01,6261.81,Debit Card,Completed
O35198,U3627,P120,2026-05-19 13:30:19,2,10555.33,2477.1,107.27,3354.04,21110.66,18633.56,UPI,Completed
O35199,U13175,P17,2026-05-23 16:19:40,3,3589.68,204.55,181.62,1901.61,10769.039999999999,10564.49,Debit Card,Completed
O35200,U7152,P160,2026-05-23 03:17:59,4,4651.69,1944.64,61.16,2999.18,18606.76,16662.12,UPI,Completed
O35201,U6341,P165,2026-05-21 16:12:39,2,3143.41,92.79,169.74,1114.93,6286.82,6194.03,Credit Card,Completed
O35202,U9964,P55,2026-05-18 19:48:45,1,10300.83,1301.74,71.34,1619.84,10300.83,8999.09,Wallet,Completed
O35203,U3140,P192,2026-05-22 11:52:15,3,1891.46,365.82,60.27,955.54,5674.38,5308.56,Wallet,Completed
O35204,U4171,P35,2026-05-22 11:35:22,2,3622.97,172.68,78.49,1273.19,7245.94,7073.259999999999,Credit Card,Completed
O35205,U8178,P90,2026-05-21 13:02:14,3,6709.73,699.59,97.24,3497.33,20129.19,19429.6,Credit Card,Completed
O35206,U8364,P24,2026-05-22 06:36:36,1,3865.81,9.97,88.93,694.05,3865.81,3855.84,Debit Card,Completed
O35207,U14269,P72,2026-05-24 16:44:11,1,5703.49,656.27,158.75,908.5,5703.49,5047.219999999999,Credit Card,Completed
O35208,U13781,P10,2026-05-21 14:50:06,3,2953.4,212.01,100.61,1556.67,8860.2,8648.19,Credit Card,Completed
O35209,U7878,P18,2026-05-19 07:19:24,4,4643.1,689.01,181.74,3219.01,18572.4,17883.390000000003,Debit Card,Completed
O35210,U5382,P147,2026-05-23 18:56:32,1,8776.3,369.39,54.17,1513.24,8776.3,8406.91,Wallet,Completed
O35211,U2634,P190,2026-05-19 09:16:26,3,2503.15,638.06,192.34,1236.85,7509.450000000001,6871.390000000001,UPI,Completed
O35212,U2801,P129,2026-05-24 15:35:17,3,8504.14,1016.2,72.56,4409.32,25512.42,24496.219999999998,UPI,Completed
O35213,U11694,P190,2026-05-22 05:48:21,1,2503.15,48.66,199.47,441.81,2503.15,2454.4900000000002,UPI,Completed
O35214,U7989,P146,2026-05-24 02:58:12,2,7601.69,2186.24,159.24,2343.09,15203.38,13017.14,Wallet,Completed
O35215,U12226,P133,2026-05-24 00:51:34,3,2585.59,140.04,66.1,1371.01,7756.77,7616.7300000000005,Credit Card,Completed
O35216,U1981,P61,2026-05-19 08:37:09,1,4176.17,498.59,64.19,661.96,4176.17,3677.58,UPI,Completed
O35217,U8828,P24,2026-05-20 01:19:28,3,3865.81,1186.24,90.23,1874.01,11597.43,10411.19,UPI,Completed
O35218,U1160,P119,2026-05-20 11:25:32,1,3594.82,165.3,151.7,617.31,3594.82,3429.52,UPI,Completed
O35219,U1391,P47,2026-05-21 15:23:55,4,1976.08,272.83,167.0,1373.67,7904.32,7631.49,Credit Card,Completed
O35220,U7126,P200,2026-05-23 05:18:20,3,1955.42,419.23,168.58,980.47,5866.26,5447.030000000001,Credit Card,Completed
O35221,U11805,P71,2026-05-20 21:27:44,3,5014.6,1677.23,129.39,2405.98,15043.800000000001,13366.570000000002,Wallet,Completed
O35222,U10111,P149,2026-05-22 13:06:17,2,7124.9,1221.54,140.77,2345.09,14249.8,13028.259999999998,UPI,Completed
O35223,U8191,P186,2026-05-24 02:38:05,1,3891.87,259.7,126.14,653.79,3891.87,3632.17,Wallet,Completed
O35224,U9312,P175,2026-05-24 05:05:30,1,7390.52,736.77,79.25,1197.68,7390.52,6653.75,Credit Card,Completed
O35225,U2976,P50,2026-05-21 09:07:31,3,3575.5,1118.78,144.82,1729.39,10726.5,9607.72,Debit Card,Completed
O35226,U9156,P165,2026-05-22 18:18:55,4,3143.41,550.57,152.52,2164.15,12573.64,12023.07,Credit Card,Completed
O35227,U8319,P35,2026-05-19 23:34:42,1,3622.97,113.31,161.63,631.74,3622.97,3509.66,Debit Card,Completed
O35228,U7734,P179,2026-05-24 10:30:55,3,9508.79,3069.83,169.65,4582.18,28526.370000000003,25456.54,Credit Card,Completed
O35229,U694,P153,2026-05-24 11:13:49,3,5732.69,1620.13,106.71,2804.03,17198.07,15577.939999999999,Wallet,Completed
O35230,U4138,P27,2026-05-20 01:24:40,3,2843.75,483.69,158.26,1448.56,8531.25,8047.56,Debit Card,Completed
O35231,U5187,P67,2026-05-23 12:30:20,3,2730.17,909.48,150.9,1310.59,8190.51,7281.030000000001,Credit Card,Completed
O35232,U2397,P172,2026-05-21 05:51:32,1,9087.74,382.57,96.76,1566.93,9087.74,8705.17,Debit Card,Completed
O35233,U8016,P165,2026-05-21 15:11:02,3,3143.41,590.52,124.23,1591.15,9430.23,8839.71,Debit Card,Completed
O35234,U13705,P78,2026-05-22 05:07:06,1,6068.64,696.87,146.47,966.92,6068.64,5371.77,Credit Card,Completed
O35235,U6708,P91,2026-05-22 06:47:45,4,1800.55,297.56,86.09,1242.84,7202.2,6904.639999999999,UPI,Completed
O35236,U12224,P1,2026-05-22 11:08:53,2,9385.95,2675.49,119.96,2897.35,18771.9,16096.410000000002,UPI,Completed
O35237,U13529,P54,2026-05-21 04:24:43,1,7144.23,307.37,116.29,1230.63,7144.23,6836.86,Debit Card,Completed
O35238,U2276,P121,2026-05-19 15:15:54,3,7419.98,2119.86,98.51,3625.21,22259.94,20140.079999999998,Debit Card,Completed
O35239,U6500,P166,2026-05-21 03:11:40,2,5773.11,41.82,60.07,2070.79,11546.22,11504.4,Wallet,Completed
O35240,U2278,P17,2026-05-24 13:08:20,1,3589.68,181.03,124.77,613.56,3589.68,3408.6499999999996,Debit Card,Completed
O35241,U11530,P50,2026-05-21 19:46:59,1,3575.5,522.51,142.95,549.54,3575.5,3052.99,Debit Card,Completed
O35242,U9069,P16,2026-05-21 07:58:23,4,5839.63,1445.17,62.06,3944.4,23358.52,21913.35,UPI,Completed
O35243,U7854,P35,2026-05-21 01:29:13,4,3622.97,1670.71,74.78,2307.81,14491.88,12821.169999999998,Wallet,Completed
O35244,U6446,P9,2026-05-19 02:40:00,2,4609.36,416.2,199.31,1584.45,9218.72,8802.519999999999,Debit Card,Completed
O35245,U3985,P93,2026-05-19 01:48:12,4,2686.71,278.47,100.13,1884.31,10746.84,10468.37,Credit Card,Completed
O35246,U8204,P133,2026-05-23 19:28:16,3,2585.59,894.31,185.37,1235.24,7756.77,6862.460000000001,Debit Card,Completed
